,molecule_id,molecule_energy,atom_name,x,y,z
50363,489,-68.63251966000371,H,-2.582874,0.045739,1.508624
50364,489,-68.63251966000371,H,-2.895081,-0.781484,-0.04396
50365,489,-68.63251966000371,H,-0.894706,-1.841318,0.46484
50366,489,-68.63251966000371,H,1.474936,-1.964254,0.11475
50367,489,-68.63251966000371,H,2.952729,-0.176018,-0.447059
50368,489,-68.63251966000371,H,0.56718,1.761659,-0.411548
50369,489,-68.63251966000371,H,2.347873,2.130967,-0.760371
50370,49,-85.558249368004,C,-0.008189,-0.068672,-2.52739
50371,49,-85.558249368004,C,-0.344049,-0.03345,-1.052608
50372,49,-85.558249368004,C,0.527943,-0.791809,-0.072941
50373,49,-85.558249368004,C,0.548753,0.718698,-0.10397
50374,49,-85.558249368004,C,-0.083949,1.212989,1.19653
50375,49,-85.558249368004,C,-0.495029,-0.05825,1.899873
50376,49,-85.558249368004,C,-0.13324,-1.154096,1.216347
50377,49,-85.558249368004,H,-0.430517,-0.951723,-3.007371
50378,49,-85.558249368004,H,1.068173,-0.086038,-2.685337
50379,49,-85.558249368004,H,-0.406878,0.805518,-3.042759
50380,49,-85.558249368004,H,-1.412804,-0.015243,-0.831427
50381,49,-85.558249368004,H,1.348914,-1.395376,-0.460615
50382,49,-85.558249368004,H,1.402171,1.257614,-0.515013
50383,49,-85.558249368004,H,-0.940371,1.879009,1.023579
50384,49,-85.558249368004,H,0.629854,1.790923,1.800605
50385,49,-85.558249368004,H,-1.02495,-0.059294,2.847974
50386,49,-85.558249368004,H,-0.307027,-2.177858,1.535318
50387,490,-66.99634348399559,C,-1.267773,1.553967,-0.757692
50388,490,-66.99634348399559,O,-1.467615,0.368261,-0.009806
50389,490,-66.99634348399559,C,-0.877719,-0.80103,-0.570557
50390,490,-66.99634348399559,C,0.65906,-0.801909,-0.46862
50391,490,-66.99634348399559,C,1.157038,-0.561651,0.95824
50392,490,-66.99634348399559,O,2.148421,0.067571,1.221761
50393,490,-66.99634348399559,H,-1.857554,2.347589,-0.290251
50394,490,-66.99634348399559,H,-1.59848,1.427016,-1.803797
50395,490,-66.99634348399559,H,-0.207145,1.858732,-0.766875
50396,490,-66.99634348399559,H,-1.186337,-0.914185,-1.630207
50397,490,-66.99634348399559,H,-1.287219,-1.657272,-0.010543
50398,490,-66.99634348399559,H,1.103686,-0.06096,-1.138659
50399,490,-66.99634348399559,H,1.032079,-1.780976,-0.795617
50400,490,-66.99634348399559,H,0.530895,-1.042858,1.772085
50401,491,-70.34430073300337,N,-0.417678,-0.304011,-2.372802
50402,491,-70.34430073300337,C,-1.403416,0.264681,-1.457062
50403,491,-70.34430073300337,C,-0.936955,0.308823,-0.030151
50404,491,-70.34430073300337,C,0.305993,0.009713,0.393954
50405,491,-70.34430073300337,C,0.706487,0.073114,1.794191
50406,491,-70.34430073300337,C,1.94055,-0.21573,2.23578
50407,491,-70.34430073300337,H,-0.768192,-0.292685,-3.326719
50408,491,-70.34430073300337,H,-0.200351,-1.264172,-2.1182
50409,491,-70.34430073300337,H,-2.374136,-0.28196,-1.495331
50410,491,-70.34430073300337,H,-1.642797,1.289403,-1.790596
50411,491,-70.34430073300337,H,-1.685986,0.619963,0.699873
50412,491,-70.34430073300337,H,1.06301,-0.289637,-0.328844
50413,491,-70.34430073300337,H,-0.060003,0.376322,2.508594
50414,491,-70.34430073300337,H,2.725721,-0.519739,1.553222
50415,491,-70.34430073300337,H,2.190523,-0.153019,3.287346
50416,492,-63.04078395200304,N,-2.702402,0.009233,-0.042861
50417,492,-63.04078395200304,N,-1.318441,0.176845,-0.113219
50418,492,-63.04078395200304,C,-0.584555,-0.874383,0.059029
50419,492,-63.04078395200304,C,0.919226,-0.826518,-0.061751
50420,492,-63.04078395200304,C,1.471323,0.545273,-0.32899
50421,492,-63.04078395200304,C,2.503552,1.079024,0.324258
50422,492,-63.04078395200304,H,-3.158965,0.855501,0.297657
50423,492,-63.04078395200304,H,-2.982464,-0.813856,0.497854
50424,492,-63.04078395200304,H,-1.031545,-1.860279,0.299016
50425,492,-63.04078395200304,H,1.222999,-1.499519,-0.881767
50426,492,-63.04078395200304,H,1.376973,-1.251498,0.841434
50427,492,-63.04078395200304,H,0.983035,1.112652,-1.120713
50428,492,-63.04078395200304,H,3.00734,0.545642,1.122516
50429,492,-63.04078395200304,H,2.871251,2.068437,0.081281
50430,493,-69.45795763000388,C,-0.405072,-0.097773,1.980074
50431,493,-69.45795763000388,C,-0.717757,0.019143,0.502901
50432,493,-69.45795763000388,C,0.193768,0.779035,-0.423792
50433,493,-69.45795763000388,C,0.05979,-0.730978,-0.549421
50434,493,-69.45795763000388,N,1.142814,-1.632384,-0.173627
50435,493,-69.45795763000388,N,-0.391713,1.675194,-1.417623
50436,493,-69.45795763000388,H,-0.836477,0.737262,2.531315
50437,493,-69.45795763000388,H,0.667392,-0.09387,2.16641
50438,493,-69.45795763000388,H,-0.815647,-1.016236,2.399359
50439,493,-69.45795763000388,H,-1.784567,0.120741,0.291215
50440,493,-69.45795763000388,H,1.123247,1.158952,0.012189
50441,493,-69.45795763000388,H,-0.530087,-1.097815,-1.397384
50442,493,-69.45795763000388,H,1.465892,-1.447704,0.771417
50443,493,-69.45795763000388,H,1.931489,-1.543929,-0.811242
50444,493,-69.45795763000388,H,-1.369607,1.450718,-1.579292
50445,493,-69.45795763000388,H,0.106289,1.615649,-2.30381
50446,494,-85.94353336800395,C,-2.141893,0.458169,-0.209988
50447,494,-85.94353336800395,C,-0.648604,0.429149,-0.210159
50448,494,-85.94353336800395,C,0.191758,1.48788,-0.310522
50449,494,-85.94353336800395,C,1.573521,1.015234,-0.284336
50450,494,-85.94353336800395,C,1.586851,-0.329945,-0.171842
50451,494,-85.94353336800395,C,0.168452,-0.84907,-0.135874
50452,494,-85.94353336800395,C,-0.146047,-1.749007,1.065319
50453,494,-85.94353336800395,H,-2.51566,1.478802,-0.253783
50454,494,-85.94353336800395,H,-2.549523,-0.014276,0.686258
50455,494,-85.94353336800395,H,-2.549382,-0.087077,-1.064425
50456,494,-85.94353336800395,H,-0.104698,2.527571,-0.399807
50457,494,-85.94353336800395,H,2.444784,1.6584,-0.348988
50458,494,-85.94353336800395,H,2.465557,-0.963864,-0.125342
50459,494,-85.94353336800395,H,-0.019757,-1.440422,-1.051677
50460,494,-85.94353336800395,H,0.024492,-1.22414,2.002338
50461,494,-85.94353336800395,H,0.485161,-2.635871,1.055907
50462,494,-85.94353336800395,H,-1.18521,-2.073585,1.043936
50463,495,-67.00113248399612,O,-2.206944,0.039041,-0.11961
50464,495,-67.00113248399612,C,-0.887601,0.02585,-0.635172
50465,495,-67.00113248399612,C,0.020713,-1.094416,-0.062421
50466,495,-67.00113248399612,C,0.864882,-0.001283,0.646935
50467,495,-67.00113248399612,C,0.006287,1.110271,-0.006957
50468,495,-67.00113248399612,O,2.244001,0.012897,0.324392
50469,495,-67.00113248399612,H,-2.674567,-0.762108,-0.38989
50470,495,-67.00113248399612,H,-0.920355,0.047682,-1.749784
50471,495,-67.00113248399612,H,0.569835,-1.659199,-0.819694
50472,495,-67.00113248399612,H,-0.479173,-1.802629,0.60177
50473,495,-67.00113248399612,H,0.78833,-0.032582,1.746177
50474,495,-67.00113248399612,H,0.545753,1.721195,-0.735006
50475,495,-67.00113248399612,H,-0.510917,1.773451,0.687765
50476,495,-67.00113248399612,H,2.358955,0.056147,-0.633901
50477,496,-74.42210523500398,N,-0.245487,2.031638,0.768174
50478,496,-74.42210523500398,C,-0.641911,0.699973,1.228583
50479,496,-74.42210523500398,C,-0.00401,-0.429853,0.389635
50480,496,-74.42210523500398,C,-0.511797,-0.412231,-1.06914
50481,496,-74.42210523500398,O,-0.074934,-1.556192,-1.78573
50482,496,-74.42210523500398,C,1.526771,-0.383066,0.444776
50483,496,-74.42210523500398,H,-0.630901,2.749116,1.376305
50484,496,-74.42210523500398,H,-0.56942,2.20359,-0.179949
50485,496,-74.42210523500398,H,-1.746906,0.571912,1.219581
50486,496,-74.42210523500398,H,-0.327943,0.591652,2.276249
50487,496,-74.42210523500398,H,-0.333696,-1.384745,0.837209
50488,496,-74.42210523500398,H,-0.140532,0.471337,-1.60853
50489,496,-74.42210523500398,H,-1.623509,-0.36062,-1.077527
50490,496,-74.42210523500398,H,-0.256604,-2.35281,-1.270453
50491,496,-74.42210523500398,H,1.89295,0.581676,0.101711
50492,496,-74.42210523500398,H,1.955409,-1.15526,-0.190336
50493,496,-74.42210523500398,H,1.884718,-0.536712,1.461239
50494,497,-83.9340863680045,C,1.250884,0.126715,1.214151
50495,497,-83.9340863680045,C,0.632548,0.43332,-0.157305
50496,497,-83.9340863680045,C,-0.908666,0.404984,-0.187402
50497,497,-83.9340863680045,C,-1.736057,1.006812,0.907068
50498,497,-83.9340863680045,C,-1.725337,-0.476282,0.705277
50499,497,-83.9340863680045,C,1.173325,-0.47968,-1.18377
50500,497,-83.9340863680045,C,1.615203,-1.21785,-2.031982
50501,497,-83.9340863680045,H,2.330879,0.249101,1.175639
50502,497,-83.9340863680045,H,1.042288,-0.894304,1.524552
50503,497,-83.9340863680045,H,0.86272,0.800651,1.974967
50504,497,-83.9340863680045,H,0.945764,1.455584,-0.444675
50505,497,-83.9340863680045,H,-1.305827,0.540801,-1.19459
50506,497,-83.9340863680045,H,-2.630369,1.553219,0.62449
50507,497,-83.9340863680045,H,-1.232893,1.401168,1.783866
50508,497,-83.9340863680045,H,-2.613286,-0.93897,0.286511
50509,497,-83.9340863680045,H,-1.213114,-1.08177,1.445301
50510,497,-83.9340863680045,H,2.002429,-1.873594,-2.772283
50511,498,-66.80953848399622,O,1.164585,0.746231,-1.022416
50512,498,-66.80953848399622,C,0.251526,1.447758,-0.1849
50513,498,-66.80953848399622,C,-0.801217,0.509987,0.384544
50514,498,-66.80953848399622,C,-1.291375,-0.667661,-0.438018
50515,498,-66.80953848399622,C,-0.478047,-0.899376,0.801666
50516,498,-66.80953848399622,O,0.833911,-1.377824,0.692895
50517,498,-66.80953848399622,H,1.793485,1.369037,-1.41104
50518,498,-66.80953848399622,H,-0.231274,2.260848,-0.768999
50519,498,-66.80953848399622,H,0.810942,1.946965,0.63632
50520,498,-66.80953848399622,H,-1.565405,1.02916,0.967074
50521,498,-66.80953848399622,H,-0.806074,-0.817808,-1.395864
50522,498,-66.80953848399622,H,-2.356225,-0.882724,-0.423421
50523,498,-66.80953848399622,H,-0.98404,-1.302855,1.68569
50524,498,-66.80953848399622,H,1.265297,-0.894136,-0.03334
50525,499,-67.00578648399642,C,-0.928986,1.661244,1.645516
50526,499,-67.00578648399642,O,-1.111642,1.382799,0.271978
50527,499,-67.00578648399642,C,-0.669909,0.091117,-0.143136
50528,499,-67.00578648399642,C,0.861274,0.02207,-0.280065
50529,499,-67.00578648399642,C,1.34601,-1.311441,-0.832656
50530,499,-67.00578648399642,O,0.626945,-2.240297,-1.09837
50531,499,-67.00578648399642,H,-1.386012,2.632787,1.85568
50532,499,-67.00578648399642,H,0.141316,1.70946,1.919539
50533,499,-67.00578648399642,H,-1.407094,0.89306,2.279426
50534,499,-67.00578648399642,H,-1.138145,-0.109753,-1.117672
50535,499,-67.00578648399642,H,-1.023238,-0.680666,0.56751
50536,499,-67.00578648399642,H,1.34937,0.193201,0.687783
50537,499,-67.00578648399642,H,1.221436,0.824443,-0.934751
50538,499,-67.00578648399642,H,2.469609,-1.38049,-0.984333
50539,5,-84.69841036800426,C,1.963301,-0.309034,2.267058
50540,5,-84.69841036800426,C,1.623668,0.081349,1.03477
50541,5,-84.69841036800426,C,0.246699,0.446761,0.62683
50542,5,-84.69841036800426,C,0.028803,1.504616,-0.416463
50543,5,-84.69841036800426,C,-0.238388,0.069994,-0.769991
50544,5,-84.69841036800426,C,-1.631268,-0.403562,-0.947903
50545,5,-84.69841036800426,C,-1.993031,-1.366874,-1.800837
50546,5,-84.69841036800426,H,2.986247,-0.564449,2.511588
50547,5,-84.69841036800426,H,1.227625,-0.379073,3.059498
50548,5,-84.69841036800426,H,2.388159,0.142856,0.259453
50549,5,-84.69841036800426,H,-0.502179,0.393469,1.417767
50550,5,-84.69841036800426,H,0.904411,1.973712,-0.854676
50551,5,-84.69841036800426,H,-0.824281,2.164433,-0.291062
50552,5,-84.69841036800426,H,0.500939,-0.409554,-1.412413
50553,5,-84.69841036800426,H,-2.388168,0.081259,-0.330316
50554,5,-84.69841036800426,H,-1.265067,-1.866343,-2.429131
50555,5,-84.69841036800426,H,-3.026386,-1.6758,-1.891486
50556,50,-55.767149274001895,C,-2.474013,-0.284789,0.453312
50557,50,-55.767149274001895,N,-1.247645,-0.251072,0.04383
50558,50,-55.767149274001895,N,-0.315995,0.361367,0.85662
50559,50,-55.767149274001895,C,0.865896,0.89655,0.172901
50560,50,-55.767149274001895,C,1.566666,-0.12213,-0.617183
50561,50,-55.767149274001895,C,2.181241,-0.917907,-1.285452
50562,50,-55.767149274001895,H,-3.210411,-0.81208,-0.151491
50563,50,-55.767149274001895,H,-2.809762,0.191383,1.388798
50564,50,-55.767149274001895,H,-0.725173,1.021182,1.533717
50565,50,-55.767149274001895,H,1.549757,1.296852,0.939285
50566,50,-55.767149274001895,H,0.611594,1.75028,-0.492333
50567,50,-55.767149274001895,H,2.690736,-1.650018,-1.862585
50568,500,-68.23793055700389,N,-1.799794,-0.207611,1.408517
50569,500,-68.23793055700389,C,-0.341071,-0.299716,1.327418
50570,500,-68.23793055700389,C,0.22339,0.522615,0.137886
50571,500,-68.23793055700389,C,-0.234004,-0.013587,-1.205644
50572,500,-68.23793055700389,C,0.572038,-0.334688,-2.217657
50573,500,-68.23793055700389,O,1.646853,0.569409,0.231605
50574,500,-68.23793055700389,H,-2.138998,-0.653846,2.256864
50575,500,-68.23793055700389,H,-2.242088,-0.659178,0.611716
50576,500,-68.23793055700389,H,0.008371,-1.351237,1.250543
50577,500,-68.23793055700389,H,0.083827,0.099976,2.256623
50578,500,-68.23793055700389,H,-0.131926,1.566775,0.237531
50579,500,-68.23793055700389,H,-1.312021,-0.120939,-1.332296
50580,500,-68.23793055700389,H,1.647577,-0.222173,-2.140591
50581,500,-68.23793055700389,H,0.176275,-0.70091,-3.157236
50582,500,-68.23793055700389,H,2.010601,-0.308206,0.052371
50583,501,-69.31238063000364,C,-2.651055,-0.29501,0.128556
50584,501,-69.31238063000364,C,-1.238722,0.011158,0.610365
50585,501,-69.31238063000364,C,-0.375408,0.678085,-0.476236
50586,501,-69.31238063000364,C,1.038381,0.976589,-0.003939
50587,501,-69.31238063000364,N,2.019961,0.135437,0.096741
50588,501,-69.31238063000364,N,1.794626,-1.206282,-0.203836
50589,501,-69.31238063000364,H,-3.237145,-0.761192,0.917837
50590,501,-69.31238063000364,H,-2.637707,-0.972549,-0.723306
50591,501,-69.31238063000364,H,-3.166193,0.613035,-0.178884
50592,501,-69.31238063000364,H,-0.753702,-0.911873,0.941914
50593,501,-69.31238063000364,H,-1.285538,0.666195,1.48609
50594,501,-69.31238063000364,H,-0.851287,1.611996,-0.791816
50595,501,-69.31238063000364,H,-0.349354,0.030276,-1.362682
50596,501,-69.31238063000364,H,1.257809,2.010188,0.291391
50597,501,-69.31238063000364,H,2.653766,-1.657524,-0.519672
50598,501,-69.31238063000364,H,1.028062,-1.357565,-0.863681
50599,502,-74.46815723500458,N,-2.756222,1.423531,-0.25038
50600,502,-74.46815723500458,C,-1.291963,1.419159,-0.255311
50601,502,-74.46815723500458,C,-0.748838,0.012166,0.011372
50602,502,-74.46815723500458,C,0.781332,-0.041981,-0.00457
50603,502,-74.46815723500458,C,1.321469,-1.451679,0.267011
50604,502,-74.46815723500458,O,2.739711,-1.476966,0.243057
50605,502,-74.46815723500458,H,-3.113003,2.362183,-0.408096
50606,502,-74.46815723500458,H,-3.114481,1.085426,0.639111
50607,502,-74.46815723500458,H,-0.87181,2.123182,0.494471
50608,502,-74.46815723500458,H,-0.942915,1.773394,-1.236255
50609,502,-74.46815723500458,H,-1.149768,-0.679948,-0.736391
50610,502,-74.46815723500458,H,-1.11718,-0.341779,0.981404
50611,502,-74.46815723500458,H,1.185107,0.651149,0.740903
50612,502,-74.46815723500458,H,1.152799,0.308126,-0.975882
50613,502,-74.46815723500458,H,0.914187,-2.166325,-0.480522
50614,502,-74.46815723500458,H,1.002946,-1.805964,1.258494
50615,502,-74.46815723500458,H,3.057993,-1.084423,-0.580041
50616,503,-56.12293827400208,C,-1.526395,1.50326,-1.066626
50617,503,-56.12293827400208,N,-0.082863,1.340323,-1.173169
50618,503,-56.12293827400208,N,0.594826,0.474347,-0.356683
50619,503,-56.12293827400208,C,-0.050938,-0.47956,0.260646
50620,503,-56.12293827400208,C,0.648719,-1.42409,1.083164
50621,503,-56.12293827400208,C,1.135539,-2.262674,1.813539
50622,503,-56.12293827400208,H,-1.823228,2.365963,-1.663298
50623,503,-56.12293827400208,H,-1.855663,1.663593,-0.027678
50624,503,-56.12293827400208,H,-2.055637,0.624088,-1.451614
50625,503,-56.12293827400208,H,0.430213,2.213628,-1.32022
50626,503,-56.12293827400208,H,-1.14358,-0.618139,0.192859
50627,503,-56.12293827400208,H,1.622598,-2.973441,2.434568
50628,504,-67.27001648400437,O,-1.665653,-0.837753,-0.621447
50629,504,-67.27001648400437,C,-0.251273,-0.87384,-0.555337
50630,504,-67.27001648400437,C,0.280369,0.485883,-0.073339
50631,504,-67.27001648400437,C,-0.230334,0.809498,1.335646
50632,504,-67.27001648400437,C,1.811803,0.524534,-0.135175
50633,504,-67.27001648400437,H,-2.003375,-1.700953,-0.891366
50634,504,-67.27001648400437,H,0.169609,-1.115401,-1.556275
50635,504,-67.27001648400437,H,0.076763,-1.687131,0.127465
50636,504,-67.27001648400437,H,-0.110005,1.253942,-0.758389
50637,504,-67.27001648400437,H,0.151639,0.095487,2.063777
50638,504,-67.27001648400437,H,-1.316087,0.770317,1.360761
50639,504,-67.27001648400437,H,0.085559,1.80445,1.64434
50640,504,-67.27001648400437,H,2.251269,-0.222509,0.524147
50641,504,-67.27001648400437,H,2.187028,1.498444,0.17133
50642,504,-67.27001648400437,H,2.169438,0.328928,-1.14499
50643,505,-76.78445751400432,C,-1.396069,-1.072774,-1.298338
50644,505,-76.78445751400432,C,-0.684339,0.053429,-1.330811
50645,505,-76.78445751400432,C,0.042989,0.685324,-0.155069
50646,505,-76.78445751400432,C,-0.331262,0.05438,1.169319
50647,505,-76.78445751400432,C,0.506842,-0.467522,2.064512
50648,505,-76.78445751400432,C,1.555025,0.726514,-0.423607
50649,505,-76.78445751400432,H,-1.880881,-1.451843,-2.190166
50650,505,-76.78445751400432,H,-1.511117,-1.648879,-0.387952
50651,505,-76.78445751400432,H,-0.583744,0.59093,-2.275269
50652,505,-76.78445751400432,H,-0.304663,1.736898,-0.109478
50653,505,-76.78445751400432,H,-1.399003,0.062718,1.392865
50654,505,-76.78445751400432,H,1.576558,-0.506841,1.899108
50655,505,-76.78445751400432,H,0.137976,-0.878533,2.996462
50656,505,-76.78445751400432,H,1.973587,-0.275821,-0.475688
50657,505,-76.78445751400432,H,2.073172,1.270349,0.363489
50658,505,-76.78445751400432,H,1.759007,1.224915,-1.369403
50659,506,-67.52131855700372,C,-0.288422,0.420334,1.838134
50660,506,-67.52131855700372,N,-0.264895,1.31829,0.693773
50661,506,-67.52131855700372,C,-0.131466,0.764428,-0.649451
50662,506,-67.52131855700372,C,1.12399,0.020165,-1.114805
50663,506,-67.52131855700372,C,-0.205748,-0.681196,-1.044606
50664,506,-67.52131855700372,O,-0.386963,-1.737292,-0.134311
50665,506,-67.52131855700372,H,-0.415676,1.014614,2.74701
50666,506,-67.52131855700372,H,0.638944,-0.173732,1.964612
50667,506,-67.52131855700372,H,-1.128247,-0.273226,1.765986
50668,506,-67.52131855700372,H,0.428262,2.056782,0.836541
50669,506,-67.52131855700372,H,-0.534294,1.451884,-1.405653
50670,506,-67.52131855700372,H,1.854883,-0.23183,-0.353159
50671,506,-67.52131855700372,H,1.548414,0.270021,-2.083125
50672,506,-67.52131855700372,H,-0.712349,-0.900541,-1.991656
50673,506,-67.52131855700372,H,0.279903,-1.686055,0.56189
50674,507,-75.97266041100465,C,-1.363225,0.079375,-0.953074
50675,507,-75.97266041100465,C,0.147424,0.169271,-0.722909
50676,507,-75.97266041100465,C,0.550402,1.128736,0.392395
50677,507,-75.97266041100465,C,-0.244399,1.993082,1.023063
50678,507,-75.97266041100465,N,0.745003,-1.180802,-0.526613
50679,507,-75.97266041100465,C,0.33227,-1.869231,0.696578
50680,507,-75.97266041100465,H,-1.761473,1.040235,-1.271446
50681,507,-75.97266041100465,H,-1.890123,-0.218389,-0.049448
50682,507,-75.97266041100465,H,-1.583679,-0.651064,-1.728006
50683,507,-75.97266041100465,H,0.60569,0.559798,-1.656166
50684,507,-75.97266041100465,H,1.606964,1.094298,0.665669
50685,507,-75.97266041100465,H,-1.3012,2.073621,0.797483
50686,507,-75.97266041100465,H,0.143629,2.650442,1.79245
50687,507,-75.97266041100465,H,1.76464,-1.094651,-0.535538
50688,507,-75.97266041100465,H,-0.739542,-2.080297,0.673221
50689,507,-75.97266041100465,H,0.542484,-1.293899,1.614494
50690,507,-75.97266041100465,H,0.862759,-2.821879,0.76726
50691,508,-62.7885889820036,C,-1.821156,0.149453,1.558438
50692,508,-62.7885889820036,C,-1.023146,0.507992,0.552721
50693,508,-62.7885889820036,C,-0.273363,-0.460913,-0.326826
50694,508,-62.7885889820036,C,1.212542,-0.203006,-0.329811
50695,508,-62.7885889820036,C,1.930602,0.046953,-1.424692
50696,508,-62.7885889820036,H,-2.344706,0.890099,2.150721
50697,508,-62.7885889820036,H,-1.974769,-0.892106,1.81702
50698,508,-62.7885889820036,H,-0.890217,1.565311,0.323652
50699,508,-62.7885889820036,H,-0.656816,-0.390972,-1.352667
50700,508,-62.7885889820036,H,-0.464078,-1.485705,0.016059
50701,508,-62.7885889820036,H,1.706626,-0.234772,0.641336
50702,508,-62.7885889820036,H,1.471916,0.089592,-2.406093
50703,508,-62.7885889820036,H,2.999168,0.215683,-1.369006
50704,509,-73.25827416199536,C,-1.857876,1.058344,-0.903619
50705,509,-73.25827416199536,C,-0.341868,0.921609,-0.859529
50706,509,-73.25827416199536,C,0.196674,0.450329,0.515756
50707,509,-73.25827416199536,C,-0.132466,-1.02267,0.835173
50708,509,-73.25827416199536,O,0.675386,-1.882953,0.033102
50709,509,-73.25827416199536,O,1.619125,0.585491,0.547313
50710,509,-73.25827416199536,H,-2.182993,1.448171,-1.865612
50711,509,-73.25827416199536,H,-2.210226,1.740072,-0.131576
50712,509,-73.25827416199536,H,-2.352254,0.100024,-0.750777
50713,509,-73.25827416199536,H,0.116851,1.886262,-1.091241
50714,509,-73.25827416199536,H,-0.009006,0.230058,-1.642873
50715,509,-73.25827416199536,H,-0.224834,1.10538,1.305451
50716,509,-73.25827416199536,H,-1.204557,-1.249458,0.675287
50717,509,-73.25827416199536,H,0.104203,-1.250199,1.883817
50718,509,-73.25827416199536,H,0.423144,-1.78982,-0.896015
50719,509,-73.25827416199536,H,1.996803,-0.286472,0.343531
50720,51,-68.51271655700384,C,-0.899406,2.05154,1.224025
50721,51,-68.51271655700384,N,-1.103032,0.606409,1.302223
50722,51,-68.51271655700384,C,-0.651191,-0.138856,0.117517
50723,51,-68.51271655700384,C,0.878718,-0.231997,0.042886
50724,51,-68.51271655700384,C,1.365058,-1.106672,-1.102495
50725,51,-68.51271655700384,O,0.646746,-1.691214,-1.87289
50726,51,-68.51271655700384,H,-1.323972,2.524793,2.111664
50727,51,-68.51271655700384,H,-1.369226,2.507387,0.334179
50728,51,-68.51271655700384,H,0.167705,2.288236,1.191404
50729,51,-68.51271655700384,H,-2.094052,0.413066,1.462231
50730,51,-68.51271655700384,H,-1.031791,0.308163,-0.822492
50731,51,-68.51271655700384,H,-1.068131,-1.151849,0.176361
50732,51,-68.51271655700384,H,1.284419,-0.631111,0.980447
50733,51,-68.51271655700384,H,1.326841,0.76316,-0.067488
50734,51,-68.51271655700384,H,2.496391,-1.181089,-1.19034
50735,510,-66.96065548399565,C,-1.066678,1.315759,0.778758
50736,510,-66.96065548399565,O,-1.288927,0.908888,-0.556279
50737,510,-66.96065548399565,C,-0.793193,-0.384204,-0.875604
50738,510,-66.96065548399565,C,0.750857,-0.409439,-0.992523
50739,510,-66.96065548399565,C,1.448836,-0.44361,0.363908
50740,510,-66.96065548399565,O,1.15181,-1.210246,1.246979
50741,510,-66.96065548399565,H,-1.58405,2.267695,0.933098
50742,510,-66.96065548399565,H,0.010886,1.463265,0.984707
50743,510,-66.96065548399565,H,-1.451134,0.570527,1.494894
50744,510,-66.96065548399565,H,-1.239409,-0.663381,-1.843096
50745,510,-66.96065548399565,H,-1.120147,-1.122195,-0.117406
50746,510,-66.96065548399565,H,1.098057,0.443516,-1.581551
50747,510,-66.96065548399565,H,1.041897,-1.31341,-1.540295
50748,510,-66.96065548399565,H,2.301907,0.293818,0.496825
50749,511,-65.0923840550031,C,-1.453204,0.042897,1.444619
50750,511,-65.0923840550031,C,0.067117,0.039745,1.308478
50751,511,-65.0923840550031,C,0.530492,-0.300824,-0.093169
50752,511,-65.0923840550031,C,1.328448,-1.344461,-0.372862
50753,511,-65.0923840550031,C,0.074703,0.574223,-1.151465
50754,511,-65.0923840550031,N,-0.293054,1.285815,-1.982168
50755,511,-65.0923840550031,H,-1.744317,0.317068,2.456321
50756,511,-65.0923840550031,H,-1.866438,-0.93995,1.22906
50757,511,-65.0923840550031,H,-1.903412,0.754723,0.756544
50758,511,-65.0923840550031,H,0.506004,-0.672232,2.013717
50759,511,-65.0923840550031,H,0.453078,1.03074,1.577896
50760,511,-65.0923840550031,H,1.674032,-2.004201,0.413969
50761,511,-65.0923840550031,H,1.647095,-1.55633,-1.38594
50762,512,-54.24280302500301,C,-0.412395,1.544707,-0.274164
50763,512,-54.24280302500301,N,-0.713136,0.35206,0.513284
50764,512,-54.24280302500301,C,-0.226599,-0.906601,-0.075327
50765,512,-54.24280302500301,C,1.291554,-1.036785,-0.013387
50766,512,-54.24280302500301,H,-0.876183,2.414863,0.195662
50767,512,-54.24280302500301,H,-0.779808,1.481953,-1.314899
50768,512,-54.24280302500301,H,0.666412,1.715861,-0.315148
50769,512,-54.24280302500301,H,-1.72343,0.286013,0.654998
50770,512,-54.24280302500301,H,-0.561921,-1.020005,-1.128708
50771,512,-54.24280302500301,H,-0.685062,-1.733142,0.486254
50772,512,-54.24280302500301,H,1.781158,-0.265311,-0.603889
50773,512,-54.24280302500301,H,1.607345,-2.003394,-0.400379
50774,512,-54.24280302500301,H,1.648084,-0.949187,1.010383
50775,513,-70.76953573300307,C,-1.405726,-7e-06,0.320973
50776,513,-70.76953573300307,C,-0.622622,-1.239833,-0.158088
50777,513,-70.76953573300307,C,0.79739,-0.745782,-0.398234
50778,513,-70.76953573300307,C,0.797393,0.745805,-0.398181
50779,513,-70.76953573300307,C,-0.622616,1.239848,-0.158003
50780,513,-70.76953573300307,N,1.415343,-2.9e-05,0.703728
50781,513,-70.76953573300307,H,-1.476168,-4.3e-05,1.41313
50782,513,-70.76953573300307,H,-2.43309,9e-06,-0.051873
50783,513,-70.76953573300307,H,-1.045034,-1.629145,-1.09155
50784,513,-70.76953573300307,H,-0.670958,-2.055369,0.571649
50785,513,-70.76953573300307,H,1.479623,-1.340065,-1.013834
50786,513,-70.76953573300307,H,1.47963,1.34013,-1.013736
50787,513,-70.76953573300307,H,-1.045025,1.629221,-1.091441
50788,513,-70.76953573300307,H,-0.670953,2.055336,0.571787
50789,513,-70.76953573300307,H,0.811662,-5.8e-05,1.528975
50790,514,-68.45467955700315,C,-1.237353,1.187887,0.865591
50791,514,-68.45467955700315,N,-1.494642,-0.248295,0.801141
